CAMPUS	ALLRTF	CAD_MATH	CAD_PROGRESS	CAD_READ	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CUT	CI4_MAXPTS	CI4_MET	CI4_TOTPTS	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME	RFTED
101917138	N	0	0	0	SOUTH BELT EL	 	N	N	N	N	N	N	N	N	N	N	N	74	50	492	Y	363	27	30	800	N	218	69	55	800	Y	550	.	75	.	 	.	HARRIS	101	63	12.9	487	508	250	49.2	61	12	I	 	PASADENA ISD	04	KG	KG - 04	E	 	 	04	REGION 04: HOUSTON	 
101917139	N	1	1	0	CARTER LOMAX MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	77	50	2358	Y	1820	43	29	2400	Y	1033	77	55	800	Y	613	.	75	.	 	.	HARRIS	101	127	12.6	1004	976	650	66.6	160	16.4	M	 	PASADENA ISD	06	05	05 - 06	M	 	 	04	REGION 04: HOUSTON	 
101917140	N	1	1	0	MELILLO MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	84	50	2247	Y	1880	49	29	2000	Y	980	78	55	600	Y	467	.	75	.	 	.	HARRIS	101	117	12	975	958	628	65.6	66	6.9	M	 	PASADENA ISD	06	05	05 - 06	M	 	 	04	REGION 04: HOUSTON	 
101917141	N	1	0	0	EARNESTEEN MILSTEAD MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	70	50	2252	Y	1579	37	29	2200	Y	818	66	55	800	Y	525	.	75	.	 	.	HARRIS	101	173	17	1016	966	842	87.2	300	31.1	M	 	PASADENA ISD	06	05	05 - 06	M	 	 	04	REGION 04: HOUSTON	 
101917142	N	1	1	1	RICK SCHNEIDER MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	76	50	2027	Y	1546	43	29	1200	Y	517	76	55	600	Y	453	.	75	.	 	.	HARRIS	101	117	12.5	934	880	804	91.4	259	29.4	M	 	PASADENA ISD	06	05	05 - 06	M	 	 	04	REGION 04: HOUSTON	 
101917143	N	1	0	0	BOBBY SHAW MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	68	50	2043	Y	1383	35	29	1200	Y	416	75	55	600	Y	450	.	75	.	 	.	HARRIS	101	142	15.1	940	884	816	92.3	267	30.2	M	 	PASADENA ISD	06	05	05 - 06	M	 	 	04	REGION 04: HOUSTON	 
101917144	N	1	0	0	KELLER MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	73	50	1460	Y	1064	34	29	1200	Y	405	79	55	600	Y	471	.	75	.	 	.	HARRIS	101	120	16.5	729	638	573	89.8	159	24.9	M	 	PASADENA ISD	06	05	05 - 06	M	 	 	04	REGION 04: HOUSTON	 
101919001	N	0	0	0	SPRING H S	 	N	N	N	N	N	N	N	N	N	N	N	74	50	11797	Y	8712	22	17	3200	Y	703	67	55	1000	Y	673	86	75	1100	Y	949.8	HARRIS	101	728	18.9	3847	3513	2024	57.6	64	1.8	M	 	SPRING ISD	12	09	09 - 12	S	 	 	04	REGION 04: HOUSTON	 
101919002	N	0	1	0	WESTFIELD H S	 	N	N	N	N	N	N	N	N	N	N	N	68	50	11095	Y	7555	28	17	2800	Y	787	68	55	1500	Y	1013	81	75	1200	Y	967.8	HARRIS	101	905	24.2	3737	3254	2373	72.9	166	5.1	M	 	SPRING ISD	12	09	09 - 12	S	 	 	04	REGION 04: HOUSTON	 
101919003	N	0	0	0	ANDY DEKANEY H S	 	N	N	N	N	N	N	N	N	N	N	N	61	50	8657	Y	5289	15	17	2400	N	363	63	55	1300	Y	823	82	75	800	Y	656.2	HARRIS	101	853	27	3159	2575	2014	78.2	115	4.5	I	 	SPRING ISD	12	09	09 - 12	S	 	 	04	REGION 04: HOUSTON	 
101919013	N	 	 	 	HIGHPOINT NORTH	 	N	N	N	Y	N	N	N	N	N	N	N	.	50	0	X	0	.	.	0	X	.	.	55	0	X	.	.	75	.	X	.	HARRIS	101	385	100	385	78	56	71.8	6	7.7	X	 	SPRING ISD	12	06	06 - 12	B	 	 	04	REGION 04: HOUSTON	 
101919021	N	0	0	0	EARLY COLLEGE ACADEMY AT SOUTHRIDG	 	N	N	N	N	N	N	N	N	N	N	N	86	50	1000	Y	862	22	17	1800	Y	395	86	55	1500	Y	1288	100	75	300	Y	300	HARRIS	101	1	1.1	90	198	156	78.8	2	1	M	 	SPRING ISD	10	09	09 - 10	S	 	 	04	REGION 04: HOUSTON	 
101919043	N	0	0	0	EDWIN M WELLS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	59	50	3341	Y	1978	37	29	2400	Y	878	58	55	1500	Y	866	.	75	.	 	.	HARRIS	101	366	25	1462	1270	1072	84.4	173	13.6	M	 	SPRING ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101919044	N	0	1	0	DUEITT MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	74	50	2789	Y	2073	39	29	2000	Y	786	72	55	1500	Y	1081	.	75	.	 	.	HARRIS	101	229	20.8	1102	987	724	73.4	68	6.9	M	 	SPRING ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101919045	N	0	0	0	TWIN CREEKS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	78	50	2695	Y	2113	38	29	2000	Y	754	73	55	1500	Y	1096	.	75	.	 	.	HARRIS	101	207	20.2	1024	949	516	54.4	35	3.7	M	 	SPRING ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101919046	N	0	0	0	BAMMEL MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	58	50	3379	Y	1973	31	29	1600	Y	497	59	55	1500	Y	887	.	75	.	 	.	HARRIS	101	500	30.1	1661	1268	1073	84.6	162	12.8	M	 	SPRING ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101919047	N	0	1	0	STELLE CLAUGHTON MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	62	50	3397	Y	2090	38	29	2000	Y	767	61	55	1500	Y	911	.	75	.	 	.	HARRIS	101	218	15.6	1395	1217	1014	83.3	150	12.3	M	 	SPRING ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101919048	N	1	1	0	RICKY C BAILEY MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	69	50	3284	Y	2260	39	29	2000	Y	781	66	55	1500	Y	989	.	75	.	 	.	HARRIS	101	239	18.2	1312	1200	914	76.2	117	9.8	M	 	SPRING ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101919050	N	0	0	0	EDWARD ROBERSON MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	75	50	3430	Y	2578	35	29	2400	Y	836	76	55	1500	Y	1145	.	75	.	 	.	HARRIS	101	52	4.2	1232	1143	806	70.5	88	7.7	M	 	SPRING ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101919102	N	0	0	0	BAMMEL EL	 	N	N	N	N	N	N	N	N	N	N	N	50	50	635	Y	319	36	30	1200	Y	436	49	55	1000	N	494	.	75	.	 	.	HARRIS	101	357	44.9	795	790	622	78.7	145	18.4	I	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919103	N	0	0	0	PONDEROSA EL	 	N	N	N	N	N	N	N	N	N	N	N	59	50	666	Y	394	37	30	1200	Y	439	52	55	1000	N	523	.	75	.	 	.	HARRIS	101	227	31.6	719	766	585	76.4	211	27.5	I	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919104	N	0	1	0	JOHN WINSHIP EL	 	N	N	N	N	N	N	N	N	N	N	N	77	50	648	Y	497	47	30	1200	Y	569	71	55	900	Y	638	.	75	.	 	.	HARRIS	101	74	15.1	490	541	233	43.1	36	6.7	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919105	N	0	0	1	PAT REYNOLDS EL	 	N	N	N	N	N	N	N	N	N	N	N	69	50	624	Y	430	42	30	1200	Y	498	71	55	1000	Y	708	.	75	.	 	.	HARRIS	101	145	23.2	625	682	499	73.2	280	41.1	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919106	N	0	0	0	MEYER EL	 	N	N	N	N	N	N	N	N	N	N	N	70	50	744	Y	520	42	30	1200	Y	507	66	55	800	Y	530	.	75	.	 	.	HARRIS	101	127	20	636	752	575	76.5	272	36.2	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919107	N	0	1	0	MILDRED JENKINS EL	 	N	N	N	N	N	N	N	N	N	N	N	66	50	906	Y	597	44	30	1600	Y	700	63	55	1200	Y	761	.	75	.	 	.	HARRIS	101	139	20.2	687	756	532	70.4	173	22.9	M	 	SPRING ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101919108	N	0	0	0	PEARL M HIRSCH EL	 	N	N	N	N	N	N	N	N	N	N	N	61	50	663	Y	402	42	30	1600	Y	670	56	55	900	Y	507	.	75	.	 	.	HARRIS	101	177	28.4	624	626	452	72.2	66	10.5	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919109	N	1	1	0	ANDERSON EL	 	N	N	N	N	N	N	N	N	N	N	N	75	50	734	Y	554	47	30	1600	Y	745	73	55	1000	Y	728	.	75	.	 	.	HARRIS	101	106	19.6	542	669	432	64.6	126	18.8	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919110	N	0	0	0	JOAN LINK EL	 	N	N	N	N	N	N	N	N	N	N	N	74	50	683	Y	504	37	30	1600	Y	596	67	55	800	Y	538	.	75	.	 	.	HARRIS	101	96	16.2	594	714	624	87.4	344	48.2	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919111	N	0	1	0	SMITH EL	 	N	N	N	N	N	N	N	N	N	N	N	74	50	799	Y	595	48	30	1600	Y	760	70	55	1000	Y	703	.	75	.	 	.	HARRIS	101	106	17.4	608	674	403	59.8	108	16	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919112	N	0	0	0	BENEKE EL	 	N	N	N	N	N	N	N	N	N	N	N	72	50	792	Y	572	42	30	1200	Y	507	73	55	1200	Y	873	.	75	.	 	.	HARRIS	101	111	15.8	703	809	625	77.3	371	45.9	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919114	N	0	0	0	DELORAS E THOMPSON EL	 	N	N	N	N	N	N	N	N	N	N	N	67	50	795	Y	529	37	30	1200	Y	443	64	55	1000	Y	644	.	75	.	 	.	HARRIS	101	97	14.7	659	723	525	72.6	281	38.9	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919115	N	1	1	1	HERITAGE EL	 	N	N	N	N	N	N	N	N	N	N	N	70	50	573	Y	401	55	30	1200	Y	656	66	55	1100	Y	730	.	75	.	 	.	HARRIS	101	71	14.2	500	557	450	80.8	223	40	M	 	SPRING ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101919116	N	0	0	0	CLARK INT	 	N	N	N	N	N	N	N	N	N	Y	N	53	50	1177	Y	624	40	30	1200	Y	475	51	55	800	N	404	.	75	.	 	.	HARRIS	101	270	33	819	595	522	87.7	142	23.9	I	 	SPRING ISD	05	03	03 - 05	E	 	 	04	REGION 04: HOUSTON	 
101919117	N	0	0	0	SALYERS EL	 	N	N	N	N	N	N	N	N	N	N	N	67	50	579	Y	388	39	30	1000	Y	387	57	55	1000	Y	567	.	75	.	 	.	HARRIS	101	222	36	616	656	398	60.7	113	17.2	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919118	N	 	 	 	CLARK PRI	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	0	P	0	.	30	0	P	.	.	.	0	P	.	.	.	.	P	.	HARRIS	101	212	37.7	562	781	616	78.9	237	30.3	I	 	SPRING ISD	02	EE	EE - 02	E	101919116	CLARK INT	04	REGION 04: HOUSTON	 
101919119	N	1	1	0	CHET BURCHETT EL	 	N	N	N	N	N	N	N	N	N	N	N	75	50	701	Y	527	57	30	1600	Y	914	70	55	1100	Y	765	.	75	.	 	.	HARRIS	101	126	19.7	639	657	440	67	117	17.8	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919120	N	1	0	1	MILTON COOPER EL	 	N	N	N	N	N	N	N	N	N	N	N	76	50	862	Y	654	41	30	1200	Y	486	74	55	800	Y	593	.	75	.	 	.	HARRIS	101	119	18.4	647	808	649	80.3	340	42.1	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919121	N	0	0	0	GINGER MCNABB EL	 	N	N	N	N	N	N	N	N	N	N	N	68	50	666	Y	454	40	30	1200	Y	483	72	55	900	Y	650	.	75	.	 	.	HARRIS	101	188	27.5	684	733	504	68.8	264	36	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919122	N	1	1	1	NORTHGATE ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	84	50	818	Y	690	49	30	1600	Y	785	80	55	800	Y	636	.	75	.	 	.	HARRIS	101	78	12.9	607	748	361	48.3	157	21	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919123	N	0	0	0	DONNA LEWIS EL	 	N	N	N	N	N	N	N	N	N	N	N	52	50	582	Y	303	39	30	1600	Y	616	45	55	700	N	313	.	75	.	 	.	HARRIS	101	168	26.2	642	684	595	87	362	52.9	I	 	SPRING ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101919124	N	0	1	0	CAROLEE BOOKER ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	63	50	943	Y	592	46	30	1200	Y	552	63	55	800	Y	505	.	75	.	 	.	HARRIS	101	99	13	759	951	791	83.2	465	48.9	M	 	SPRING ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101919125	N	0	1	0	HOYLAND EL	 	N	N	N	N	N	N	N	N	N	N	N	58	50	804	Y	463	46	30	800	Y	366	56	55	800	Y	449	.	75	.	 	.	HARRIS	101	219	27.9	785	794	685	86.3	131	16.5	M	 	SPRING ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101919126	N	0	0	0	RALPH EICKENROHT EL	 	N	N	N	N	N	N	N	N	N	N	N	62	50	530	Y	328	43	30	1200	Y	512	61	55	600	Y	364	.	75	.	 	.	HARRIS	101	178	30.5	583	584	511	87.5	215	36.8	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919127	N	0	0	0	HELEN MAJOR EL	 	N	N	N	N	N	N	N	N	N	N	N	58	50	520	Y	302	40	30	1400	Y	561	54	55	700	N	375	.	75	.	 	.	HARRIS	101	152	28.9	526	655	548	83.7	345	52.7	I	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101919128	N	0	0	0	GLORIA MARSHALL EL	 	N	N	N	N	N	N	N	N	N	N	N	68	50	740	Y	501	44	30	1600	Y	699	64	55	1100	Y	705	.	75	.	 	.	HARRIS	101	147	24.6	598	671	440	65.6	108	16.1	M	 	SPRING ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101920001	N	1	0	1	MEMORIAL H S	 	N	N	N	N	N	N	N	N	N	N	N	93	50	8753	Y	8128	34	17	2400	Y	808	83	55	1500	Y	1251	90	75	1000	Y	895.1	HARRIS	101	173	6.8	2548	2563	307	12	111	4.3	M	 	SPRING BRANCH ISD	12	09	09 - 12	S	 	 	04	REGION 04: HOUSTON	 
101920003	N	0	1	0	SPRING WOODS H S	 	N	N	N	N	N	N	N	N	N	N	N	73	50	7139	Y	5195	25	17	2200	Y	557	76	55	1000	Y	763	77	75	1000	Y	765.9	HARRIS	101	322	14.8	2174	2112	1538	72.8	299	14.2	M	 	SPRING BRANCH ISD	12	09	09 - 12	S	 	 	04	REGION 04: HOUSTON	 
101920005	N	0	1	0	NORTHBROOK H S	 	N	N	N	N	N	N	N	N	N	N	N	66	50	7143	Y	4698	24	17	1800	Y	434	70	55	1500	Y	1044	81	75	700	Y	566.4	HARRIS	101	406	18.3	2223	2145	1810	84.4	394	18.4	M	 	SPRING BRANCH ISD	12	09	09 - 12	S	 	 	04	REGION 04: HOUSTON	 
101920006	N	1	0	1	STRATFORD H S	 	N	N	N	N	N	N	N	N	N	N	N	87	50	6922	Y	6024	28	17	2800	Y	785	75	55	1500	Y	1123	85	75	1200	Y	1015.7	HARRIS	101	240	11.4	2102	2091	599	28.6	86	4.1	M	 	SPRING BRANCH ISD	12	09	09 - 12	S	 	 	04	REGION 04: HOUSTON	 
101920014	N	1	1	0	WESTCHESTER ACADEMY FOR INTERNATIO	 	N	N	N	N	N	N	N	N	N	N	N	91	50	2998	Y	2717	39	17	2200	Y	848	90	55	500	Y	448	95	75	600	Y	571.8	HARRIS	101	32	3.2	994	957	557	58.2	59	6.2	M	 	SPRING BRANCH ISD	12	06	06 - 12	B	 	 	04	REGION 04: HOUSTON	 
101920041	N	0	0	1	LANDRUM MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	60	50	2306	Y	1373	35	29	800	Y	277	72	55	1000	Y	717	.	75	.	 	.	HARRIS	101	144	17.1	840	828	771	93.1	324	39.1	M	 	SPRING BRANCH ISD	08	05	05 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920042	N	1	0	0	MEMORIAL MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	96	50	3901	Y	3726	45	29	2200	Y	997	86	55	1000	Y	856	.	75	.	 	.	HARRIS	101	59	4.4	1331	1367	73	5.3	53	3.9	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920043	N	0	0	0	SPRING BRANCH MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	82	50	3200	Y	2616	39	29	2400	Y	929	72	55	1200	Y	862	.	75	.	 	.	HARRIS	101	173	14.2	1217	1145	418	36.5	160	14	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920044	N	0	1	1	SPRING WOODS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	70	50	2312	Y	1624	41	29	1200	Y	493	76	55	1200	Y	906	.	75	.	 	.	HARRIS	101	227	23.5	965	865	772	89.2	285	32.9	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920045	N	0	0	0	SPRING FOREST MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	75	50	2392	Y	1783	37	29	2000	Y	735	63	55	1500	Y	945	.	75	.	 	.	HARRIS	101	164	17.6	933	874	491	56.2	84	9.6	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920046	N	0	0	0	SPRING OAKS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	60	50	2317	Y	1392	37	29	1600	Y	588	65	55	1200	Y	784	.	75	.	 	.	HARRIS	101	146	16	911	826	674	81.6	226	27.4	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920047	N	1	1	0	NORTHBROOK MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	54	50	2124	Y	1148	38	29	800	Y	304	60	55	1000	Y	603	.	75	.	 	.	HARRIS	101	161	20.4	791	827	759	91.8	310	37.5	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920048	N	1	0	1	CORNERSTONE ACADEMY	 	N	N	N	N	N	N	N	N	N	N	N	93	50	1096	Y	1015	42	29	1200	Y	505	89	55	1000	Y	892	.	75	.	 	.	HARRIS	101	20	5.1	389	383	154	40.2	19	5	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920049	N	1	1	0	THE 'MIDDLE SCHOOL' AT THE ACADEMY	 	N	N	N	N	N	N	Y	N	N	N	N	62	50	45	Y	28	42	29	400	Y	167	80	55	200	Y	160	.	75	.	 	.	HARRIS	101	.	.	.	21	18	85.7	6	28.6	M	 	SPRING BRANCH ISD	08	06	06 - 08	M	 	 	04	REGION 04: HOUSTON	 
101920101	N	 	 	 	BENDWOOD SCHOOL	 	N	N	N	N	Y	N	N	N	N	N	N	.	50	.	X	.	.	30	0	X	.	.	55	0	X	.	.	75	.	X	.	HARRIS	101	.	.	.	44	26	59.1	0	0	X	 	SPRING BRANCH ISD	EE	EE	EE - EE	E	 	 	04	REGION 04: HOUSTON	 
101920102	N	0	0	0	BUNKER HILL EL	 	N	N	N	N	N	N	N	N	N	Y	N	91	50	858	Y	782	50	30	1200	Y	604	81	55	500	Y	407	.	75	.	 	.	HARRIS	101	62	10.2	606	679	57	8.4	96	14.1	M	 	SPRING BRANCH ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101920103	N	0	0	0	EDGEWOOD EL	 	N	N	N	N	N	N	N	N	N	N	N	64	50	768	Y	495	32	30	1000	Y	321	72	55	800	Y	574	.	75	.	 	.	HARRIS	101	124	18.3	676	813	717	88.2	523	64.3	M	 	SPRING BRANCH ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101920104	N	1	1	0	FROSTWOOD EL	 	N	N	N	N	N	N	N	N	N	N	N	96	50	954	Y	918	58	30	1200	Y	697	92	55	600	Y	553	.	75	.	 	.	HARRIS	101	41	6.2	657	692	30	4.3	107	15.5	M	 	SPRING BRANCH ISD	05	KG	KG - 05	E	 	 	04	REGION 04: HOUSTON	 
101920105	N	0	0	0	HOLLIBROOK EL	 	N	N	N	N	N	N	N	N	N	N	N	56	50	582	Y	326	32	30	1000	Y	323	64	55	400	Y	257	.	75	.	 	.	HARRIS	101	174	23.5	739	791	774	97.9	695	87.9	M	 	SPRING BRANCH ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101920106	N	0	0	0	HOUSMAN EL	 	N	N	N	N	N	N	N	N	N	N	N	65	50	564	Y	364	42	30	1000	Y	416	63	55	800	Y	507	.	75	.	 	.	HARRIS	101	103	19.1	539	588	500	85	354	60.2	M	 	SPRING BRANCH ISD	05	KG	KG - 05	E	 	 	04	REGION 04: HOUSTON	 
101920107	N	0	0	0	HUNTERS CREEK EL	 	N	N	N	N	N	N	N	N	N	Y	N	88	50	882	Y	777	44	30	1200	Y	533	79	55	900	Y	708	.	75	.	 	.	HARRIS	101	59	9.8	602	665	86	12.9	76	11.4	M	 	SPRING BRANCH ISD	05	KG	KG - 05	E	 	 	04	REGION 04: HOUSTON	 
101920108	N	0	0	0	MEADOW WOOD EL	 	N	N	N	N	N	N	N	N	N	N	N	80	50	570	Y	455	42	30	800	Y	335	67	55	600	Y	404	.	75	.	 	.	HARRIS	101	57	14.5	393	474	175	36.9	60	12.7	M	 	SPRING BRANCH ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101920109	N	0	1	1	MEMORIAL DRIVE EL	 	N	N	N	N	N	N	N	N	N	N	N	95	50	565	Y	539	59	30	800	Y	470	98	55	600	Y	589	.	75	.	 	.	HARRIS	101	22	6	365	423	29	6.9	54	12.8	M	 	SPRING BRANCH ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101920110	N	0	0	0	PINE SHADOWS EL	 	N	N	N	N	N	N	N	N	N	N	N	50	50	776	Y	388	35	30	1000	Y	347	60	55	800	Y	479	.	75	.	 	.	HARRIS	101	127	18.8	675	826	667	80.8	507	61.4	M	 	SPRING BRANCH ISD	05	KG	KG - 05	E	 	 	04	REGION 04: HOUSTON	 
101920111	N	0	0	0	RIDGECREST EL	 	N	N	N	N	N	N	N	N	N	Y	N	61	50	748	Y	459	42	30	1000	Y	418	71	55	800	Y	570	.	75	.	 	.	HARRIS	101	133	16.9	785	839	774	92.3	631	75.2	M	 	SPRING BRANCH ISD	05	KG	KG - 05	E	 	 	04	REGION 04: HOUSTON	 
101920112	N	0	0	0	RUMMEL CREEK EL	 	N	N	N	N	N	N	N	N	N	N	N	92	50	881	Y	809	55	30	800	Y	438	85	55	1000	Y	845	.	75	.	 	.	HARRIS	101	36	6.1	590	693	27	3.9	77	11.1	M	 	SPRING BRANCH ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101920113	N	0	0	0	SHADOW OAKS EL	 	N	N	N	N	N	N	N	N	N	N	N	58	50	615	Y	359	31	30	1000	Y	305	74	55	400	Y	297	.	75	.	 	.	HARRIS	101	103	18.5	558	681	613	90	476	69.9	M	 	SPRING BRANCH ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101920114	N	0	0	0	SPRING BRANCH EL	 	N	N	N	N	N	N	N	N	N	N	N	46	50	536	N	248	38	30	1000	Y	378	38	55	400	N	150	.	75	.	 	.	HARRIS	101	168	28	600	668	630	94.3	482	72.2	I	 	SPRING BRANCH ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101920115	N	0	0	0	VALLEY OAKS EL	 	N	N	N	N	N	N	N	N	N	N	N	81	50	741	Y	601	45	30	1200	Y	539	75	55	1000	Y	746	.	75	.	 	.	HARRIS	101	80	14.9	538	630	174	27.6	140	22.2	M	 	SPRING BRANCH ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101920116	N	0	0	0	WESTWOOD EL	 	N	N	N	N	N	N	N	N	N	N	N	60	50	605	Y	365	36	30	1000	Y	357	63	55	800	Y	503	.	75	.	 	.	HARRIS	101	102	18.4	555	591	518	87.6	334	56.5	M	 	SPRING BRANCH ISD	05	KG	KG - 05	E	 	 	04	REGION 04: HOUSTON	 
101920117	N	0	0	0	WOODVIEW EL	 	N	N	N	N	N	N	N	N	N	N	N	64	50	480	Y	309	37	30	1000	Y	368	69	55	700	Y	485	.	75	.	 	.	HARRIS	101	174	30.2	576	636	571	89.8	409	64.3	M	 	SPRING BRANCH ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
101920118	N	1	0	1	WILCHESTER EL	 	N	N	N	N	N	N	N	N	N	N	N	97	50	780	Y	755	55	30	800	Y	439	100	55	400	Y	400	.	75	.	 	.	HARRIS	101	22	4.2	525	728	35	4.8	53	7.3	M	 	SPRING BRANCH ISD	05	EE	EE - 05	E	 	 	04	REGION 04: HOUSTON	 
101920119	N	1	1	0	SHERWOOD EL	 	N	N	N	N	N	N	N	N	N	N	N	76	50	365	Y	276	50	30	800	Y	398	64	55	600	Y	381	.	75	.	 	.	HARRIS	101	103	27.9	369	444	319	71.8	216	48.6	M	 	SPRING BRANCH ISD	05	PK	PK - 05	E	 	 	04	REGION 04: HOUSTON	 
