CAMPUS	CAD_GAP	CAD_MATH	CAD_POST	CAD_PROGRESS	CAD_READ	CAD_SCIE	CAD_SOCI	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CUT	CI4_GRD_WGT	CI4_MET	CI4_PSG_WGT	CI4_RHS_WGT	CI4_STR_WGT	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	DISTRICT	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME
091903113	1	 	0	0	0	 	 	LAMAR EL	 	N	N	N	N	N	N	N	N	N	N	N	84	60	183	Y	153	35	30	400	Y	141	45	28	400	Y	181	31	12	.	Y	.	.	31	GRAYSON	091	63	20.9	302	439	320	72.9	18	4.1	M	 	DENISON ISD	091903	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
091903114	1	 	1	0	1	 	 	TERRELL EL	 	N	N	N	N	N	N	N	N	N	N	N	77	60	175	Y	134	40	30	400	Y	159	46	28	400	Y	182	45	12	.	Y	.	.	45	GRAYSON	091	100	25.3	395	371	315	84.9	4	1.1	M	 	DENISON ISD	091903	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
091905001	1	1	1	0	1	1	0	HOWE H S	 	N	N	N	N	N	N	N	N	N	N	N	93	60	394	Y	368	29	15	400	Y	115	52	31	800	Y	412	90	57	24.3	Y	25	22.9	17.3	GRAYSON	091	34	10.6	321	300	104	34.7	6	2	M	 	HOWE ISD	091905	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091905041	1	0	0	0	0	0	1	HOWE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	89	60	573	Y	508	40	28	600	Y	242	50	27	1600	Y	797	37	13	.	Y	.	.	37	GRAYSON	091	40	11.4	351	314	137	43.6	7	2.2	M	 	HOWE ISD	091905	08	05	05 - 08	M	 	 	10	REGION 10: RICHARDSON
091905101	1	 	0	1	1	 	 	HOWE EL	 	N	N	N	N	N	N	N	N	N	N	N	87	60	215	Y	188	49	30	400	Y	195	51	28	800	Y	407	40	12	.	Y	.	.	40	GRAYSON	091	59	16.8	352	408	222	54.4	31	7.6	M	 	HOWE ISD	091905	04	EE	EE - 04	E	 	 	10	REGION 10: RICHARDSON
091906002	1	1	1	0	1	1	1	SHERMAN H S	 	N	N	N	N	N	N	N	N	N	N	N	83	60	2187	Y	1825	21	15	1400	Y	297	49	31	2400	Y	1169	83	57	24.3	Y	23.1	21.3	14.5	GRAYSON	091	320	16.9	1889	1780	1008	56.6	121	6.8	M	 	SHERMAN ISD	091906	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091906004	 	 	 	 	 	 	 	COOKE/FANNIN/GRAYSON CO JUVENILE P	RESIDENTIAL FACILITY	N	Y	N	N	N	N	N	N	N	N	Y	.	35	0	X	0	.	7	0	X	.	.	11	0	X	.	.	.	.	X	.	.	.	GRAYSON	091	118	92.2	128	61	38	62.3	3	4.9	X	 	SHERMAN ISD	091906	11	05	05 - 11	B	 	 	10	REGION 10: RICHARDSON
091906035	 	 	 	 	 	 	 	TRI CO JUVENILE DETENT	RESIDENTIAL FACILITY	N	Y	N	N	N	N	N	N	N	N	Y	0	35	1	X	0	.	7	0	X	.	.	11	0	X	.	.	.	.	X	.	.	.	GRAYSON	091	154	100	154	9	2	22.2	0	0	X	 	SHERMAN ISD	091906	11	05	05 - 11	B	 	 	10	REGION 10: RICHARDSON
091906037	 	 	 	 	 	 	 	PERRIN LEARNING CTR	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	77	35	77	Y	59	34	7	200	Y	67	39	11	600	Y	232	100	33	75	Y	.	.	8.5	GRAYSON	091	97	80.8	120	54	44	81.5	2	3.7	A	 	SHERMAN ISD	091906	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091906042	0	0	0	0	0	0	0	PINER MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	78	60	1980	Y	1539	38	28	1600	Y	615	42	27	2600	Y	1097	28	13	.	Y	.	.	27.6	GRAYSON	091	163	14.7	1106	1002	646	64.5	116	11.6	M	 	SHERMAN ISD	091906	08	07	07 - 08	M	 	 	10	REGION 10: RICHARDSON
091906101	 	 	 	 	 	 	 	FRED DOUGLASS EARLY CHILDHOOD CENT	 	N	N	N	N	Y	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	GRAYSON	091	.	.	.	309	291	94.2	125	40.5	M	 	SHERMAN ISD	091906	PK	EE	EE - PK	E	091906111	HENRY W SORY EL	10	REGION 10: RICHARDSON
091906102	0	 	1	1	1	0	 	DILLINGHAM INT	 	N	N	N	N	N	N	N	N	N	N	N	82	60	1326	Y	1089	39	28	1200	Y	469	40	27	1200	Y	483	28	13	.	Y	.	.	28.2	GRAYSON	091	135	12.2	1110	1033	693	67.1	159	15.4	M	 	SHERMAN ISD	091906	06	05	05 - 06	M	 	 	10	REGION 10: RICHARDSON
091906104	0	 	1	0	0	 	 	CRUTCHFIELD EL	 	N	N	N	N	N	N	N	N	N	N	N	78	60	191	Y	149	39	30	600	Y	234	40	28	800	Y	321	31	12	.	Y	.	.	30.7	GRAYSON	091	55	14.8	371	398	322	80.9	98	24.6	M	 	SHERMAN ISD	091906	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
091906105	1	 	1	1	1	 	 	FAIRVIEW EL	 	N	N	N	N	N	N	N	N	N	N	N	89	60	169	Y	151	58	30	400	Y	230	49	28	400	Y	195	44	12	.	Y	.	.	44	GRAYSON	091	58	16.5	352	346	171	49.4	22	6.4	M	 	SHERMAN ISD	091906	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
091906106	1	 	1	0	1	 	 	JEFFERSON EL	 	N	N	N	N	N	N	N	N	N	N	N	85	60	134	Y	114	28	30	600	N	169	48	28	400	Y	192	36	12	.	Y	.	.	36	GRAYSON	091	33	14.3	230	277	241	87	154	55.6	M	 	SHERMAN ISD	091906	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
091906108	0	 	0	0	0	 	 	WAKEFIELD EL	 	N	N	N	N	N	N	N	N	N	N	N	63	60	160	Y	100	31	30	400	Y	124	29	28	400	Y	114	34	12	.	Y	.	.	33.5	GRAYSON	091	88	25.2	349	384	233	60.7	51	13.3	M	 	SHERMAN ISD	091906	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
091906109	1	 	1	0	0	 	 	WASHINGTON EL	 	N	N	N	N	N	N	N	N	N	N	N	84	60	198	Y	166	35	30	600	Y	209	49	28	800	Y	391	49	12	.	Y	.	.	49	GRAYSON	091	68	17.7	384	437	390	89.2	251	57.4	M	 	SHERMAN ISD	091906	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
091906110	1	 	1	1	1	 	 	PERCY W NEBLETT EL	 	N	N	N	N	N	N	N	N	N	N	N	83	60	198	Y	164	47	30	400	Y	189	49	28	600	Y	291	38	12	.	Y	.	.	38.3	GRAYSON	091	118	27.9	423	462	331	71.6	76	16.5	M	 	SHERMAN ISD	091906	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
091906111	1	 	1	0	1	 	 	HENRY W SORY EL	 	N	N	N	N	N	N	N	N	N	Y	N	85	60	304	Y	258	42	30	800	Y	338	53	28	800	Y	424	43	12	.	Y	.	.	43.3	GRAYSON	091	92	17.5	525	593	344	58	143	24.1	M	 	SHERMAN ISD	091906	04	KG	KG - 04	E	 	 	10	REGION 10: RICHARDSON
091907101	1	0	1	0	0	1	1	TIOGA SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	86	60	344	Y	296	35	15	600	Y	210	48	31	1000	Y	484	42	21	.	Y	.	.	41.7	GRAYSON	091	26	10.7	244	385	175	45.5	31	8.1	M	 	TIOGA ISD	091907	11	PK	PK - 11	B	 	 	10	REGION 10: RICHARDSON
091908001	1	0	0	1	0	0	0	VAN ALSTYNE H S	 	N	N	N	N	N	N	N	N	N	N	N	96	60	554	Y	532	32	15	400	Y	127	56	31	800	Y	448	85	57	24.4	Y	23	21.8	16	GRAYSON	091	47	10.6	442	447	94	21	0	0	M	 	VAN ALSTYNE ISD	091908	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091908041	0	1	1	1	1	1	1	VAN ALSTYNE J H	 	N	N	N	N	N	N	N	N	N	N	N	91	60	815	Y	742	43	28	800	Y	340	49	27	1000	Y	486	46	13	.	Y	.	.	46.3	GRAYSON	091	36	8.3	434	407	116	28.5	7	1.7	M	 	VAN ALSTYNE ISD	091908	08	05	05 - 08	M	 	 	10	REGION 10: RICHARDSON
091908101	0	 	0	0	0	 	 	VAN ALSTYNE EL	 	N	N	N	N	N	N	N	N	N	N	N	84	60	318	Y	268	37	30	400	Y	146	42	28	600	Y	253	47	12	.	Y	.	.	47	GRAYSON	091	60	13.9	431	541	180	33.3	22	4.1	M	 	VAN ALSTYNE ISD	091908	04	EE	EE - 04	E	 	 	10	REGION 10: RICHARDSON
091909001	0	0	0	0	1	1	0	WHITESBORO H S	 	N	N	N	N	N	N	N	N	N	N	N	80	60	558	Y	449	18	15	400	Y	70	44	31	800	Y	351	83	57	24.4	Y	23.5	20.5	14.6	GRAYSON	091	47	10.6	443	419	173	41.3	4	1	M	 	WHITESBORO ISD	091909	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091909041	0	0	0	1	0	0	0	WHITESBORO MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	78	60	695	Y	541	39	28	600	Y	234	41	27	1000	Y	405	34	13	.	Y	.	.	33.7	GRAYSON	091	37	9.7	381	370	182	49.2	5	1.4	M	 	WHITESBORO ISD	091909	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
091909101	0	 	0	0	0	0	 	WHITESBORO INTERMEDIATE	 	N	N	N	N	N	N	N	N	N	Y	N	73	60	536	Y	389	43	30	600	Y	256	35	28	800	Y	276	22	12	.	Y	.	.	22.3	GRAYSON	091	54	14.3	378	354	189	53.4	8	2.3	M	 	WHITESBORO ISD	091909	05	03	03 - 05	E	 	 	10	REGION 10: RICHARDSON
091909110	 	 	 	 	 	 	 	HAYES PRIMARY SCHOOL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	GRAYSON	091	30	12.1	247	426	234	54.9	34	8	M	 	WHITESBORO ISD	091909	02	EE	EE - 02	E	091909101	WHITESBORO INTERMEDIATE	10	REGION 10: RICHARDSON
091910001	0	0	0	1	0	0	0	WHITEWRIGHT H S	 	N	N	N	N	N	N	N	N	N	N	N	89	60	333	Y	297	32	15	400	Y	126	46	31	800	Y	369	78	57	23.5	Y	25	14.3	15.3	GRAYSON	091	36	13.9	259	245	75	30.6	2	0.8	M	 	WHITEWRIGHT ISD	091910	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091910041	1	1	1	1	1	1	1	WHITEWRIGHT MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	91	60	356	Y	325	46	28	400	Y	184	53	27	800	Y	420	58	13	.	Y	.	.	57.5	GRAYSON	091	19	9.1	209	189	86	45.5	3	1.6	M	 	WHITEWRIGHT ISD	091910	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
091910101	0	 	1	0	0	0	 	WHITEWRIGHT EL	 	N	N	N	N	N	N	N	N	N	N	N	88	60	272	Y	239	45	30	400	Y	181	45	28	600	Y	269	42	12	.	Y	.	.	42	GRAYSON	091	42	13.5	311	341	186	54.5	14	4.1	M	 	WHITEWRIGHT ISD	091910	05	EE	EE - 05	E	 	 	10	REGION 10: RICHARDSON
091913001	0	1	1	0	1	1	1	POTTSBORO H S	 	N	N	N	N	N	N	N	N	N	N	N	89	60	522	Y	466	21	15	400	Y	85	50	31	800	Y	400	87	57	24.7	Y	23.3	21.8	17.1	GRAYSON	091	35	8.3	422	430	138	32.1	2	0.5	M	 	POTTSBORO ISD	091913	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091913041	0	0	0	0	1	1	0	POTTSBORO MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	83	60	596	Y	497	40	28	400	Y	161	41	27	800	Y	324	44	13	.	Y	.	.	44	GRAYSON	091	37	10.7	346	314	118	37.6	0	0	M	 	POTTSBORO ISD	091913	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
091913101	0	 	1	 	0	 	 	POTTSBORO EL	 	N	N	N	N	N	N	N	N	N	N	N	86	60	100	Y	86	.	30	0	Z	.	46	28	200	Y	91	52	12	.	Y	.	.	52	GRAYSON	091	37	11.4	324	436	220	50.5	6	1.4	M	 	POTTSBORO ISD	091913	03	PK	PK - 03	E	 	 	10	REGION 10: RICHARDSON
091913105	0	 	0	0	0	0	 	POTTSBORO INT	 	N	N	N	N	N	N	N	N	N	N	N	85	60	385	Y	329	40	30	400	Y	160	44	28	600	Y	265	36	12	.	Y	.	.	36	GRAYSON	091	19	9.5	201	204	79	38.7	0	0	M	 	POTTSBORO ISD	091913	05	04	04 - 05	E	 	 	10	REGION 10: RICHARDSON
091914001	0	0	0	0	0	0	0	S AND S CONS H S	 	N	N	N	N	N	N	N	N	N	N	N	84	60	308	Y	258	25	15	400	Y	98	42	31	800	Y	338	81	57	24.4	Y	20.4	21.5	14.6	GRAYSON	091	29	9.9	294	268	107	39.9	3	1.1	M	 	S AND S CISD	091914	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091914041	1	1	1	1	1	1	0	S AND S CONS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	83	60	395	Y	329	45	28	400	Y	179	48	27	800	Y	380	42	13	.	Y	.	.	41.5	GRAYSON	091	22	9.5	232	190	102	53.7	4	2.1	M	 	S AND S CISD	091914	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
091914101	0	 	0	0	0	0	 	S AND S CONS EL	 	N	N	N	N	N	N	N	N	N	N	N	84	60	263	Y	221	40	30	400	Y	160	43	28	600	Y	257	38	12	.	Y	.	.	38	GRAYSON	091	45	14.1	319	383	200	52.2	14	3.7	M	 	S AND S CISD	091914	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
091917001	0	0	1	1	1	0	0	GUNTER H S	 	N	N	N	N	N	N	N	N	N	N	N	94	60	289	Y	271	36	15	400	Y	143	50	31	800	Y	403	83	57	24.1	Y	21	19.2	19	GRAYSON	091	25	9.1	275	256	66	25.8	0	0	M	 	GUNTER ISD	091917	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091917041	0	0	1	0	1	0	0	GUNTER MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	92	60	485	Y	445	35	28	600	Y	212	47	27	1000	Y	471	48	13	.	Y	.	.	48.3	GRAYSON	091	15	6.5	232	230	62	27	3	1.3	M	 	GUNTER ISD	091917	08	05	05 - 08	M	 	 	10	REGION 10: RICHARDSON
091917101	1	 	1	0	0	 	 	GUNTER EL	 	N	N	N	N	N	N	N	N	N	N	N	94	60	158	Y	148	34	30	400	Y	135	56	28	400	Y	223	58	12	.	Y	.	.	58	GRAYSON	091	12	6.2	195	309	116	37.5	54	17.5	M	 	GUNTER ISD	091917	04	PK	PK - 04	E	 	 	10	REGION 10: RICHARDSON
091918001	0	0	0	0	0	0	0	TOM BEAN H S	 	N	N	N	N	N	N	N	N	N	N	N	74	60	315	Y	233	12	15	400	N	47	37	31	800	Y	297	83	57	24.6	Y	24	21.7	13	GRAYSON	091	25	10.2	244	222	92	41.4	0	0	M	 	TOM BEAN ISD	091918	12	09	09 - 12	S	 	 	10	REGION 10: RICHARDSON
091918041	1	0	0	0	0	0	1	TOM BEAN MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	82	60	248	Y	204	36	28	400	Y	144	44	27	800	Y	352	34	13	.	Y	.	.	34	GRAYSON	091	27	14.4	188	155	78	50.3	1	0.6	M	 	TOM BEAN ISD	091918	08	06	06 - 08	M	 	 	10	REGION 10: RICHARDSON
091918101	0	 	0	0	0	0	 	TOM BEAN EL	 	N	N	N	N	N	N	N	N	N	N	N	66	60	268	Y	177	42	30	400	Y	169	27	28	600	N	161	27	12	.	Y	.	.	27	GRAYSON	091	35	12.7	275	307	161	52.4	5	1.6	I	 	TOM BEAN ISD	091918	05	PK	PK - 05	E	 	 	10	REGION 10: RICHARDSON
092801001	 	 	 	 	 	 	 	DAN CHADWICK CAMPUS	AEC OF CHOICE	Y	Y	Y	N	N	N	N	N	N	N	N	79	35	239	Y	190	24	7	400	Y	95	40	11	600	Y	242	100	33	75	Y	.	.	6.6	GREGG	092	93	44.7	208	174	41	23.6	0	0	A	 	EAST TEXAS CHARTER SCHOOLS	092801	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
092901001	0	0	0	0	0	0	0	GLADEWATER H S	 	N	N	N	N	N	N	N	N	N	N	N	76	60	584	Y	441	18	15	800	Y	143	41	31	1200	Y	492	79	57	24.4	Y	22	21.1	11	GREGG	092	112	18.7	598	541	177	32.7	8	1.5	M	 	GLADEWATER ISD	092901	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
092901042	0	0	0	0	0	0	0	GLADEWATER MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	67	60	672	Y	451	30	28	1000	Y	302	31	27	1600	Y	499	19	13	.	Y	.	.	19	GREGG	092	85	18.7	454	393	168	42.7	12	3.1	M	 	GLADEWATER ISD	092901	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
092901102	 	 	 	 	 	 	 	GAY AVENUE PRI	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	GREGG	092	38	22.6	168	377	253	67.1	42	11.1	M	 	GLADEWATER ISD	092901	01	EE	EE - 01	E	092901104	BROADWAY EL	07	REGION 07: KILGORE
092901104	0	 	0	0	0	 	 	BROADWAY EL	 	N	N	N	N	N	N	N	N	N	Y	N	73	60	114	Y	83	34	30	200	Y	68	43	28	200	Y	86	29	12	.	Y	.	.	28.7	GREGG	092	85	27.4	310	267	139	52.1	24	9	M	 	GLADEWATER ISD	092901	03	02	02 - 03	E	 	 	07	REGION 07: KILGORE
092901105	0	 	0	0	0	0	 	WELDON INT	 	N	N	N	N	N	N	N	N	N	N	N	62	60	473	Y	291	35	30	800	Y	278	27	28	1200	N	329	13	12	.	Y	.	.	12.5	GREGG	092	64	21	305	272	145	53.3	13	4.8	I	 	GLADEWATER ISD	092901	05	04	04 - 05	E	 	 	07	REGION 07: KILGORE
092902002	0	0	0	0	0	0	0	KILGORE H S	 	N	N	N	N	N	N	N	N	N	N	N	80	60	1461	Y	1169	17	15	1000	Y	167	42	31	2400	Y	1015	76	57	24.5	Y	19.7	20	12	GREGG	092	137	12.6	1091	1060	467	44.1	58	5.5	M	 	KILGORE ISD	092902	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
092902042	0	1	0	0	0	0	0	KILGORE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	74	60	1528	Y	1133	36	28	1200	Y	437	34	27	2400	Y	805	30	13	.	Y	.	.	29.8	GREGG	092	93	10	934	900	506	56.2	97	10.8	M	 	KILGORE ISD	092902	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
092902101	0	 	0	0	0	 	 	CHANDLER EL	 	N	N	N	N	N	N	N	N	N	Y	N	71	60	284	Y	202	35	30	600	Y	212	39	28	600	Y	231	30	12	.	Y	.	.	29.7	GREGG	092	91	13.8	660	661	420	63.5	160	24.2	M	 	KILGORE ISD	092902	03	02	02 - 03	E	 	 	07	REGION 07: KILGORE
092902106	 	 	 	 	 	 	 	KILGORE PRI	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	GREGG	092	65	16.4	396	829	633	76.4	234	28.2	M	 	KILGORE ISD	092902	01	EE	EE - 01	E	092902101	CHANDLER EL	07	REGION 07: KILGORE
092902107	0	 	0	0	0	0	 	KILGORE INT	 	N	N	N	N	N	N	N	N	N	N	N	63	60	1097	Y	690	34	30	1000	Y	342	26	28	1800	N	467	14	12	.	Y	.	.	14.3	GREGG	092	76	11.6	656	598	366	61.2	118	19.7	I	 	KILGORE ISD	092902	05	04	04 - 05	E	 	 	07	REGION 07: KILGORE
092903001	0	1	1	0	0	0	1	LONGVIEW H S	 	N	N	N	N	N	N	N	N	N	N	N	79	60	2595	Y	2059	19	15	1000	Y	189	44	31	2400	Y	1065	81	57	24	Y	23.1	22	11.6	GREGG	092	234	11.4	2052	1920	1004	52.3	73	3.8	M	 	LONGVIEW ISD	092903	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
092903004	 	 	 	 	 	 	 	LEAD ACADEMY H S	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	46	35	209	Y	96	11	7	200	Y	21	26	11	800	Y	204	89	33	57.9	Y	.	.	0.6	GREGG	092	233	79	295	190	110	57.9	5	2.6	A	 	LONGVIEW ISD	092903	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
092903041	0	0	0	0	0	0	0	FOREST PARK MAGNET SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	62	60	876	Y	542	34	28	1000	Y	340	32	27	2600	Y	844	15	13	.	Y	.	.	15.3	GREGG	092	80	13.6	588	532	445	83.6	127	23.9	M	 	LONGVIEW ISD	092903	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
092903042	0	1	1	1	1	1	1	FOSTER MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	76	60	1562	Y	1186	42	28	1000	Y	424	45	27	3000	Y	1340	46	13	.	Y	.	.	45.8	GREGG	092	113	13.4	845	784	551	70.3	87	11.1	M	 	LONGVIEW ISD	092903	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
092903043	0	1	0	1	0	0	0	JUDSON MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	68	60	979	Y	667	42	28	1000	Y	420	34	27	2600	Y	895	29	13	.	Y	.	.	28.8	GREGG	092	100	17.1	584	541	322	59.5	20	3.7	M	 	LONGVIEW ISD	092903	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
092903110	 	 	 	 	 	 	 	PLAYING FOR KEEPS EARLY CHILDHOOD	 	N	N	N	N	Y	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	GREGG	092	.	.	.	51	51	100	0	0	M	 	LONGVIEW ISD	092903	PK	PK	PK - PK	E	092903117	HUDSON EL	07	REGION 07: KILGORE
092903117	1	 	1	1	1	0	 	HUDSON EL	 	N	N	N	N	N	N	N	N	N	Y	N	98	60	562	Y	552	57	30	800	Y	459	65	28	1200	Y	775	66	12	.	Y	.	.	65.8	GREGG	092	20	3.4	591	588	133	22.6	12	2	M	 	LONGVIEW ISD	092903	05	01	01 - 05	E	 	 	07	REGION 07: KILGORE
092903121	0	 	0	1	0	0	 	BRAMLETTE EL	 	N	N	N	N	N	N	N	N	N	N	N	63	60	335	Y	211	43	30	800	Y	343	32	28	1800	Y	575	13	12	.	Y	.	.	13	GREGG	092	145	26.3	552	662	574	86.7	110	16.6	M	 	LONGVIEW ISD	092903	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
092903122	0	 	0	0	0	0	 	J L EVERHART MAGNET EL	 	N	N	N	N	N	N	N	N	N	N	N	67	60	380	Y	254	30	30	800	Y	243	33	28	1600	Y	527	27	12	.	Y	.	.	26.8	GREGG	092	85	15.9	535	719	586	81.5	254	35.3	M	 	LONGVIEW ISD	092903	05	EE	EE - 05	E	 	 	07	REGION 07: KILGORE
092903123	0	 	0	0	0	0	 	JOHNSTON-MCQUEEN EL	 	N	N	N	N	N	N	N	N	N	N	N	74	60	369	Y	272	31	30	800	Y	251	37	28	1200	Y	440	27	12	.	Y	.	.	26.8	GREGG	092	120	21.9	547	714	411	57.6	47	6.6	M	 	LONGVIEW ISD	092903	05	EE	EE - 05	E	 	 	07	REGION 07: KILGORE
092903124	0	 	0	1	0	0	 	SOUTH WARD EL	 	N	N	N	N	N	N	N	N	N	N	N	67	60	381	Y	254	46	30	800	Y	370	35	28	800	Y	282	16	12	.	Y	.	.	16.3	GREGG	092	101	17.8	567	688	653	94.9	338	49.1	M	 	LONGVIEW ISD	092903	05	EE	EE - 05	E	 	 	07	REGION 07: KILGORE
092903125	0	 	0	0	0	0	 	WARE EL	 	N	N	N	N	N	N	N	N	N	N	N	59	60	476	N	280	40	30	800	Y	317	25	28	1200	N	305	13	12	.	Y	.	.	13	GREGG	092	98	16.5	595	762	712	93.4	323	42.4	I	 	LONGVIEW ISD	092903	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
092903126	1	 	1	1	1	0	 	NED E WILLIAMS EL	 	N	N	N	N	N	N	N	N	N	N	N	90	60	267	Y	239	48	30	800	Y	381	54	28	800	Y	429	31	12	.	Y	.	.	31	GREGG	092	113	25.7	439	581	511	88	150	25.8	M	 	LONGVIEW ISD	092903	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
092903200	 	 	 	 	 	 	 	JUVENILE DETENT CTR	 	N	N	N	N	N	N	N	N	N	N	N	.	60	3	Z	1	.	15	0	Z	.	.	31	0	Z	.	.	.	.	Z	.	.	.	GREGG	092	79	100	79	10	3	30	0	0	Z	 	LONGVIEW ISD	092903	11	08	08 - 11	S	 	 	07	REGION 07: KILGORE
092904001	0	1	1	0	1	1	1	PINE TREE H S	 	N	N	N	N	N	N	N	N	N	N	N	80	60	1706	Y	1357	21	15	1000	Y	214	43	31	2400	Y	1025	81	57	24.7	Y	21.9	22.5	11.9	GREGG	092	205	15.2	1349	1254	598	47.7	45	3.6	M	 	PINE TREE ISD	092904	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
092904003	 	 	 	 	 	 	 	EXCEL H S OF CHOICE	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	52	35	46	Y	24	.	7	0	Z	.	32	11	600	Y	189	100	33	67.9	Y	.	.	3.5	GREGG	092	66	72.5	91	44	21	47.7	2	4.5	A	 	PINE TREE ISD	092904	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
092904041	0	0	0	0	0	0	0	PINE TREE J H	 	N	N	N	N	N	N	N	N	N	N	N	73	60	1503	Y	1094	40	28	1400	Y	560	36	27	2600	Y	940	28	13	.	Y	.	.	27.5	GREGG	092	130	17.5	742	674	399	59.2	79	11.7	M	 	PINE TREE ISD	092904	08	07	07 - 08	M	 	 	07	REGION 07: KILGORE
092904043	0	 	0	0	0	0	 	PINE TREE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	66	60	927	Y	608	35	28	1400	Y	484	29	27	1200	Y	345	26	13	.	Y	.	.	25.6	GREGG	092	101	13.5	747	666	425	63.8	111	16.7	M	 	PINE TREE ISD	092904	06	05	05 - 06	M	 	 	07	REGION 07: KILGORE
