CAMPUS	CAD_GAP	CAD_MATH	CAD_POST	CAD_PROGRESS	CAD_READ	CAD_SCIE	CAD_SOCI	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CRB_WGT	CI4_CUT	CI4_GRD_WGT	CI4_MET	CI4_RHS_WGT	CI4_STR_WGT	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	DISTRICT	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME
108913005	 	 	 	 	 	 	 	HIDALGO CO J J A E P	 	N	N	N	N	N	Y	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	HIDALGO	108	33	100	33	3	3	100	2	66.7	X	 	WESLACO ISD	108913	12	09	09 - 12	S	 	 	01	REGION 01: EDINBURG
108913006	0	0	0	 	0	1	0	WESLACO EAST H S	 	N	N	N	N	N	N	N	N	N	N	N	64	55	3301	Y	2120	.	.	1400	 	209	37	31	800	Y	295	64	10.9	57	22.6	Y	22.7	7.3	HIDALGO	108	454	19.5	2324	2183	1915	87.7	429	19.7	M	 	WESLACO ISD	108913	12	09	09 - 12	S	 	 	01	REGION 01: EDINBURG
108913007	 	 	 	 	 	 	 	HIDALGO COUNTY BOOT CAMP	 	N	N	N	Y	N	N	N	N	N	N	N	.	55	.	X	.	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	HIDALGO	108	25	100	25	35	21	60	5	14.3	X	 	WESLACO ISD	108913	12	07	07 - 12	S	 	 	01	REGION 01: EDINBURG
108913008	 	 	 	 	 	 	 	HORTON DISCIPLINARY ALTERNATIVE ED	 	N	N	N	Y	N	N	N	N	N	N	N	.	55	0	X	0	.	.	0	X	.	.	31	0	X	.	.	.	.	.	X	.	.	HIDALGO	108	364	100	364	72	71	98.6	24	33.3	X	 	WESLACO ISD	108913	11	06	06 - 11	B	 	 	01	REGION 01: EDINBURG
108913041	1	0	1	1	1	1	1	MARY HOGE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	71	55	2693	Y	1905	37	28	1600	Y	599	37	27	1000	Y	374	27	.	13	.	Y	.	27	HIDALGO	108	173	16.1	1072	973	910	93.5	343	35.3	M	 	WESLACO ISD	108913	08	06	06 - 08	M	 	 	01	REGION 01: EDINBURG
108913042	0	0	0	0	0	0	0	ARMANDO CUELLAR MIDDLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	67	55	2290	Y	1533	30	28	1600	Y	482	34	27	1000	Y	341	20	.	13	.	Y	.	20	HIDALGO	108	147	16	921	835	756	90.5	169	20.2	M	 	WESLACO ISD	108913	08	06	06 - 08	M	 	 	01	REGION 01: EDINBURG
108913043	1	0	1	0	0	1	1	CENTRAL MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	77	55	2710	Y	2094	32	28	2000	Y	644	42	27	2000	Y	837	47	.	13	.	Y	.	47	HIDALGO	108	145	13.9	1041	951	749	78.8	171	18	M	 	WESLACO ISD	108913	08	06	06 - 08	M	 	 	01	REGION 01: EDINBURG
108913044	0	0	1	0	0	1	0	BEATRIZ G GARZA MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	71	55	3138	Y	2215	31	28	1600	Y	488	35	27	1000	Y	351	27	.	13	.	Y	.	27	HIDALGO	108	150	12.9	1165	1092	898	82.2	272	24.9	M	 	WESLACO ISD	108913	08	06	06 - 08	M	 	 	01	REGION 01: EDINBURG
108913102	0	0	1	1	0	0	 	F D ROOSEVELT ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	75	55	646	Y	487	54	33	1200	Y	646	42	28	800	Y	338	30	.	12	.	Y	.	30	HIDALGO	108	123	21.2	580	661	567	85.8	236	35.7	M	 	WESLACO ISD	108913	05	EE	EE - 05	E	 	 	01	REGION 01: EDINBURG
108913103	1	1	1	0	0	1	 	SAM HOUSTON EL	 	N	N	N	N	N	N	N	N	N	N	N	86	55	760	Y	653	52	33	1200	Y	621	49	28	800	Y	391	47	.	12	.	Y	.	47	HIDALGO	108	93	16	580	714	627	87.8	214	30	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913104	0	0	0	0	1	1	 	RODOLFO RUDY SILVA JR EL	 	N	N	N	N	N	N	N	N	N	N	N	78	55	905	Y	709	49	33	1200	Y	582	42	28	800	Y	339	29	.	12	.	Y	.	29	HIDALGO	108	111	15.7	708	806	643	79.8	252	31.3	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913106	0	0	0	0	0	0	 	RAUL A GONZALEZ JR EL	 	N	N	N	N	N	N	N	N	N	N	N	68	55	908	Y	621	43	33	1200	Y	513	38	28	800	Y	300	21	.	12	.	Y	.	21	HIDALGO	108	127	17.5	725	830	771	92.9	401	48.3	M	 	WESLACO ISD	108913	05	EE	EE - 05	E	 	 	01	REGION 01: EDINBURG
108913109	0	0	1	0	1	0	 	DR R E MARGO EL	 	N	N	N	N	N	N	N	N	N	N	N	79	55	1190	Y	940	48	33	1200	Y	579	44	28	800	Y	352	36	.	12	.	Y	.	35.5	HIDALGO	108	204	21.3	958	1116	966	86.6	348	31.2	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913110	0	0	0	1	1	0	 	AIRPORT ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	80	55	800	Y	637	53	33	1200	Y	640	45	28	800	Y	357	31	.	12	.	Y	.	31	HIDALGO	108	53	9	589	721	612	84.9	196	27.2	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913111	1	1	1	0	0	1	 	MEMORIAL EL	 	N	N	N	N	N	N	N	N	N	N	N	81	55	1024	Y	833	49	33	1200	Y	585	46	28	1600	Y	730	43	.	12	.	Y	.	42.5	HIDALGO	108	82	10.4	788	898	622	69.3	155	17.3	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913112	0	0	0	0	0	0	 	NORTH BRIDGE EL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	818	Y	591	45	33	1200	Y	541	41	28	800	Y	325	29	.	12	.	Y	.	29	HIDALGO	108	163	22.4	729	821	780	95	384	46.8	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913113	0	1	0	0	0	1	 	A N RICO ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	75	55	1051	Y	792	48	33	1600	Y	760	44	28	800	Y	350	32	.	12	.	Y	.	32	HIDALGO	108	116	16.4	709	930	836	89.9	419	45.1	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913114	1	0	1	0	1	0	 	CLECKLER/HEALD EL	 	N	N	N	N	N	N	N	N	N	N	N	82	55	989	Y	811	43	33	1200	Y	518	47	28	800	Y	374	36	.	12	.	Y	.	36	HIDALGO	108	99	12.7	779	872	705	80.8	161	18.5	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108913117	0	0	0	0	0	0	 	PFC MARIO YBARRA EL	 	N	N	N	N	N	N	N	N	N	N	N	58	55	625	Y	361	37	33	1200	Y	449	32	28	800	Y	252	25	.	12	.	Y	.	24.5	HIDALGO	108	90	17.8	507	599	560	93.5	306	51.1	M	 	WESLACO ISD	108913	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108914001	0	0	0	 	1	0	1	LA VILLA EARLY COLLEGE H S	 	N	N	N	N	N	N	N	N	N	N	N	70	55	240	Y	167	.	.	400	 	38	41	31	800	Y	327	62	6	57	25	Y	22.5	8.5	HIDALGO	108	35	17.8	197	162	143	88.3	12	7.4	M	 	LA VILLA ISD	108914	12	09	09 - 12	S	 	 	01	REGION 01: EDINBURG
108914004	 	 	 	 	 	 	 	LA VILLA COLLEGE AND CAREER ACADEM	 	N	N	N	N	N	N	N	N	N	N	N	.	55	.	Z	.	.	.	0	 	.	.	31	0	Z	.	.	.	.	.	Z	.	.	HIDALGO	108	2	50	4	14	14	100	2	14.3	Z	 	LA VILLA ISD	108914	12	12	12 - 12	S	 	 	01	REGION 01: EDINBURG
108914041	0	1	0	0	1	1	0	LA VILLA MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	72	55	355	Y	256	32	28	800	Y	258	40	27	1000	Y	395	25	.	13	.	Y	.	25	HIDALGO	108	20	13.9	144	130	114	87.7	22	16.9	M	 	LA VILLA ISD	108914	08	06	06 - 08	M	 	 	01	REGION 01: EDINBURG
108914101	0	0	0	0	0	0	 	JOSE BERNABE MUNOZ EL	 	N	N	N	N	N	N	N	N	N	N	N	59	55	380	Y	225	41	33	1200	Y	495	31	28	800	Y	244	13	.	12	.	Y	.	13	HIDALGO	108	39	15.1	259	330	311	94.2	117	35.5	M	 	LA VILLA ISD	108914	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108915001	0	0	0	 	0	1	0	MONTE ALTO H S	 	N	N	N	N	N	N	N	N	N	N	N	68	55	425	Y	291	.	.	600	 	86	41	31	800	Y	325	58	9.5	57	18.1	Y	23.6	7	HIDALGO	108	30	12.6	239	231	213	92.2	70	30.3	M	 	MONTE ALTO ISD	108915	12	09	09 - 12	S	 	 	01	REGION 01: EDINBURG
108915041	0	0	0	0	0	0	0	JOSE BORREGO MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	64	55	720	Y	459	35	28	1200	Y	418	31	27	1000	Y	313	18	.	13	.	Y	.	17.5	HIDALGO	108	36	12.1	298	247	236	95.5	66	26.7	M	 	MONTE ALTO ISD	108915	08	06	06 - 08	M	 	 	01	REGION 01: EDINBURG
108915101	0	0	0	0	0	1	 	MONTE ALTO EL	 	N	N	N	N	N	N	N	N	N	N	N	69	55	604	Y	414	39	33	1200	Y	472	44	28	800	Y	351	32	.	12	.	Y	.	31.5	HIDALGO	108	84	17.6	478	540	495	91.7	208	38.5	M	 	MONTE ALTO ISD	108915	05	PK	PK - 05	E	 	 	01	REGION 01: EDINBURG
108916001	1	1	1	 	1	1	1	VALLEY VIEW H S	 	N	N	N	N	N	N	N	N	N	N	N	71	55	1314	Y	927	.	.	1000	 	258	42	31	800	Y	339	71	12	57	23.8	Y	23.7	11	HIDALGO	108	166	14.6	1137	1114	1046	93.9	213	19.1	M	 	VALLEY VIEW ISD	108916	12	09	09 - 12	S	 	 	01	REGION 01: EDINBURG
108916005	 	 	 	 	 	 	 	VALLEY VIEW PHOENIX ACADEMY	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	69	30	16	Y	11	.	.	0	 	.	.	11	0	Z	.	100	.	45	100	Y	.	.	HIDALGO	108	17	47.2	36	27	25	92.6	22	81.5	A	 	VALLEY VIEW ISD	108916	10	09	09 - 10	S	 	 	01	REGION 01: EDINBURG
108916041	1	1	1	1	0	0	1	VALLEY VIEW EARLY COLLEGE CAMPUS	 	N	N	N	N	N	N	N	N	N	N	N	77	55	1863	Y	1441	42	28	1400	Y	594	43	27	800	Y	347	42	.	13	.	Y	.	41.5	HIDALGO	108	111	18.3	605	581	547	94.1	219	37.7	M	 	VALLEY VIEW ISD	108916	09	08	08 - 09	M	 	 	01	REGION 01: EDINBURG
108916042	1	0	0	0	1	 	 	VALLEY VIEW J H	 	N	N	N	N	N	N	N	N	N	N	N	71	55	1645	Y	1162	28	28	1600	Y	447	38	27	600	Y	225	19	.	13	.	Y	.	18.5	HIDALGO	108	65	8.4	771	697	640	91.8	252	36.2	M	 	VALLEY VIEW ISD	108916	07	06	06 - 07	M	 	 	01	REGION 01: EDINBURG
108916102	1	1	1	1	1	 	 	VALLEY VIEW EL	 	N	N	N	N	N	N	N	N	N	N	N	92	55	475	Y	439	73	33	1200	Y	875	70	28	600	Y	421	46	.	12	.	Y	.	46	HIDALGO	108	45	10.3	436	509	470	92.3	411	80.7	M	 	VALLEY VIEW ISD	108916	04	PK	PK - 04	E	 	 	01	REGION 01: EDINBURG
108916103	1	0	1	0	1	 	 	VALLEY VIEW NORTH EL	 	N	N	N	N	N	N	N	N	N	N	N	77	55	376	Y	288	54	33	1200	Y	649	55	28	600	Y	329	43	.	12	.	Y	.	43	HIDALGO	108	56	13.9	403	529	506	95.7	452	85.4	M	 	VALLEY VIEW ISD	108916	04	PK	PK - 04	E	 	 	01	REGION 01: EDINBURG
108916104	1	1	1	1	1	 	 	WILBUR E LUCAS EL	 	N	N	N	N	N	N	N	N	N	N	N	91	55	350	Y	317	69	33	1200	Y	828	67	28	600	Y	400	51	.	12	.	Y	.	51	HIDALGO	108	30	8.7	345	435	373	85.7	356	81.8	M	 	VALLEY VIEW ISD	108916	04	PK	PK - 04	E	 	 	01	REGION 01: EDINBURG
108916105	1	1	1	1	1	 	 	VALLEY VIEW SOUTH EL	 	N	N	N	N	N	N	N	N	N	N	N	91	55	337	Y	308	68	33	1200	Y	819	64	28	600	Y	382	67	.	12	.	Y	.	67	HIDALGO	108	20	6.6	302	401	363	90.5	360	89.8	M	 	VALLEY VIEW ISD	108916	04	PK	PK - 04	E	 	 	01	REGION 01: EDINBURG
108916106	1	1	1	0	0	1	 	VALLEY VIEW 5TH GRADE CAMPUS	 	N	N	N	N	N	N	N	N	N	N	N	91	55	920	Y	836	52	33	1200	Y	622	55	28	600	Y	328	46	.	12	.	Y	.	46	HIDALGO	108	24	6.6	365	327	298	91.1	192	58.7	M	 	VALLEY VIEW ISD	108916	05	05	05 - 05	E	 	 	01	REGION 01: EDINBURG
109901001	1	0	0	 	1	0	0	ABBOTT SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	91	55	496	Y	452	.	.	800	 	312	50	31	1000	Y	504	67	11.3	57	25	Y	19.3	10.9	HILL	109	16	6.2	257	269	70	26	2	0.7	M	 	ABBOTT ISD	109901	12	PK	PK - 12	B	 	 	12	REGION 12: WACO
109902001	0	0	0	 	0	1	0	BYNUM SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	340	Y	244	.	.	1000	 	322	34	31	1400	Y	469	73	20.8	57	25	Y	18.8	8.4	HILL	109	34	15.4	221	201	113	56.2	4	2	M	 	BYNUM ISD	109902	12	PK	PK - 12	B	 	 	12	REGION 12: WACO
109903001	0	0	1	 	0	0	0	COVINGTON SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	423	Y	306	.	.	800	 	228	33	31	1000	Y	333	68	10.5	57	25	Y	25	7	HILL	109	58	22.8	254	270	138	51.1	2	0.7	M	 	COVINGTON ISD	109903	12	PK	PK - 12	B	 	 	12	REGION 12: WACO
109904001	1	1	0	 	0	1	1	HILLSBORO H S	 	N	N	N	N	N	N	N	N	N	N	N	81	55	655	Y	533	.	.	600	 	115	43	31	1800	Y	766	68	11.6	57	24.7	Y	21	10.4	HILL	109	63	13.5	466	461	308	66.8	29	6.3	M	 	HILLSBORO ISD	109904	12	09	09 - 12	S	 	 	12	REGION 12: WACO
109904010	 	 	 	 	 	 	 	HILL CO J J A E P	 	N	N	N	N	N	Y	Y	N	N	N	N	.	55	.	X	.	.	28	0	X	.	.	27	0	X	.	.	.	.	.	X	.	.	HILL	109	6	100	6	1	1	100	0	0	X	 	HILLSBORO ISD	109904	07	07	07 - 07	M	 	 	12	REGION 12: WACO
109904041	0	0	1	0	1	1	0	HILLSBORO J H	 	N	N	N	N	N	N	N	N	N	N	N	75	55	978	Y	734	32	28	2000	Y	639	38	27	2400	Y	907	35	.	13	.	Y	.	35	HILL	109	30	10.4	288	297	207	69.7	16	5.4	M	 	HILLSBORO ISD	109904	08	07	07 - 08	M	 	 	12	REGION 12: WACO
109904101	 	 	 	 	 	 	 	FRANKLIN EL	 	N	N	N	N	Y	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	HILL	109	.	.	.	192	151	78.6	41	21.4	I	0	HILLSBORO ISD	109904	KG	EE	EE - KG	E	109904109	HILLSBORO INTERMEDIATE	12	REGION 12: WACO
109904104	 	 	 	 	 	 	 	HILLSBORO EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	HILL	109	48	13.9	346	484	379	78.3	144	29.8	I	0	HILLSBORO ISD	109904	02	KG	KG - 02	E	109904109	HILLSBORO INTERMEDIATE	12	REGION 12: WACO
109904109	0	0	0	0	0	0	 	HILLSBORO INTERMEDIATE	 	N	N	N	N	N	N	N	N	N	Y	N	71	55	1329	Y	947	30	33	2400	N	711	36	28	2000	Y	720	25	.	12	.	Y	.	24.5	HILL	109	67	10.7	625	568	448	78.9	67	11.8	I	0	HILLSBORO ISD	109904	06	03	03 - 06	E	 	 	12	REGION 12: WACO
109905001	0	0	0	 	0	0	0	HUBBARD H S	 	N	N	N	N	N	N	N	N	N	N	N	74	55	145	Y	108	.	.	400	 	57	40	31	800	Y	322	70	14.8	57	25	Y	20.4	9.5	HILL	109	19	12.4	153	128	85	66.4	0	0	M	 	HUBBARD ISD	109905	12	09	09 - 12	S	 	 	12	REGION 12: WACO
109905041	1	1	1	1	1	0	0	HUBBARD MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	80	55	245	Y	195	41	28	800	Y	324	41	27	1000	Y	412	51	.	13	.	Y	.	50.5	HILL	109	18	20.2	89	90	58	64.4	0	0	M	 	HUBBARD ISD	109905	08	06	06 - 08	M	 	 	12	REGION 12: WACO
109905101	0	0	0	0	1	0	 	HUBBARD EL	 	N	N	N	N	N	N	N	N	N	N	N	74	55	155	Y	114	47	33	400	Y	188	35	28	800	Y	279	33	.	12	.	Y	.	32.5	HILL	109	24	19.4	124	185	146	78.9	3	1.6	M	 	HUBBARD ISD	109905	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
109907001	0	1	0	 	0	0	0	ITASCA H S	 	N	N	N	N	N	N	N	N	N	N	N	79	55	292	Y	230	.	.	200	 	13	42	31	1400	Y	586	67	16	57	24.1	Y	18.5	8.5	HILL	109	34	15.6	218	213	130	61	8	3.8	M	 	ITASCA ISD	109907	12	09	09 - 12	S	 	 	12	REGION 12: WACO
109907041	0	0	0	0	0	0	0	ITASCA MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	74	55	446	Y	332	33	28	1200	Y	399	39	27	1600	Y	621	22	.	13	.	Y	.	22.3	HILL	109	34	17.6	193	155	108	69.7	3	1.9	M	 	ITASCA ISD	109907	08	06	06 - 08	M	 	 	12	REGION 12: WACO
109907101	0	0	0	0	0	1	 	ITASCA EL	 	N	N	N	N	N	N	N	N	N	N	N	86	55	319	Y	275	40	33	1200	Y	484	46	28	1200	Y	557	38	.	12	.	Y	.	38	HILL	109	42	14.5	289	318	216	67.9	49	15.4	M	 	ITASCA ISD	109907	05	EE	EE - 05	E	 	 	12	REGION 12: WACO
109908101	1	1	1	1	0	 	 	MALONE EL	 	N	N	N	N	N	N	N	N	N	N	N	73	55	135	Y	98	44	33	400	Y	175	43	28	1000	Y	426	33	.	12	.	Y	.	33	HILL	109	27	31.4	86	103	95	92.2	16	15.5	M	 	MALONE ISD	109908	08	PK	PK - 08	E	 	 	12	REGION 12: WACO
109910002	0	0	0	 	0	0	1	MOUNT CALM H S	 	N	N	N	N	N	N	N	N	N	N	N	80	55	86	Y	69	.	.	200	 	13	44	31	800	Y	351	32	.	21	.	Y	.	32	HILL	109	17	27.4	62	55	35	63.6	0	0	M	 	MOUNT CALM ISD	109910	12	09	09 - 12	S	 	 	12	REGION 12: WACO
109910101	0	0	0	0	0	0	0	MOUNT CALM EL	 	N	N	N	N	N	N	N	N	N	N	N	61	55	194	Y	119	31	33	800	N	248	30	28	1000	Y	300	14	.	12	.	Y	.	14	HILL	109	23	21.3	108	127	94	74	7	5.5	I	 	MOUNT CALM ISD	109910	08	PK	PK - 08	E	 	 	12	REGION 12: WACO
109911001	0	1	0	 	1	1	1	WHITNEY H S	 	N	N	N	N	N	N	N	N	N	N	N	79	55	603	Y	476	.	.	600	 	96	43	31	1600	Y	683	73	16.6	57	24.1	Y	21.7	10.4	HILL	109	87	18.9	461	429	228	53.1	3	0.7	M	 	WHITNEY ISD	109911	12	09	09 - 12	S	 	 	12	REGION 12: WACO
109911010	 	 	 	 	 	 	 	HILL CO J J A E P	 	N	N	N	N	N	Y	N	N	N	N	N	.	55	0	X	0	.	33	0	X	.	.	28	0	X	.	.	.	.	.	X	.	.	HILL	109	6	100	6	1	1	100	0	0	X	 	WHITNEY ISD	109911	05	05	05 - 05	E	 	 	12	REGION 12: WACO
109911041	1	0	1	1	1	1	1	WHITNEY MIDDLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	83	55	938	Y	776	41	28	1600	Y	662	47	27	1400	Y	656	41	.	13	.	Y	.	41	HILL	109	64	16.2	395	344	213	61.9	10	2.9	M	 	WHITNEY ISD	109911	08	06	06 - 08	M	 	 	12	REGION 12: WACO
109911101	 	 	 	 	 	 	 	WHITNEY EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	HILL	109	55	20	275	414	300	72.5	48	11.6	M	 	WHITNEY ISD	109911	02	EE	EE - 02	E	109911102	WHITNEY INT	12	REGION 12: WACO
109911102	0	1	0	0	0	0	 	WHITNEY INT	 	N	N	N	N	N	N	N	N	N	Y	N	74	55	870	Y	645	47	33	1200	Y	558	38	28	1200	Y	458	25	.	12	.	Y	.	25.3	HILL	109	72	18.8	382	339	210	61.9	16	4.7	M	 	WHITNEY ISD	109911	05	03	03 - 05	E	 	 	12	REGION 12: WACO
109912001	0	0	0	 	0	0	1	AQUILLA SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	70	55	412	Y	289	.	.	1000	 	329	35	31	1400	Y	484	65	7.5	57	25	Y	25	7.5	HILL	109	34	12.5	273	281	134	47.7	7	2.5	M	 	AQUILLA ISD	109912	12	PK	PK - 12	B	 	 	12	REGION 12: WACO
109913001	0	0	0	 	0	0	0	BLUM H S	 	N	N	N	N	N	N	N	N	N	N	N	82	55	347	Y	284	.	.	800	 	306	44	31	1000	Y	440	69	15	57	24.1	Y	20.5	9.7	HILL	109	41	18.9	217	177	100	56.5	1	0.6	M	 	BLUM ISD	109913	12	06	06 - 12	B	 	 	12	REGION 12: WACO
109913101	1	1	0	1	1	0	 	BLUM EL	 	N	N	N	N	N	N	N	N	N	N	N	84	55	193	Y	163	65	33	800	Y	521	44	28	800	Y	354	30	.	12	.	Y	.	29.5	HILL	109	25	16.9	148	179	117	65.4	2	1.1	M	 	BLUM ISD	109913	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
109914001	0	1	0	 	0	1	0	PENELOPE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	68	55	280	Y	190	.	.	800	 	265	37	31	1600	Y	597	68	16.8	57	25	Y	17.9	8	HILL	109	29	15.7	185	197	152	77.2	10	5.1	M	 	PENELOPE ISD	109914	12	PK	PK - 12	B	 	 	12	REGION 12: WACO
110901001	0	1	0	 	0	0	0	ANTON SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	68	55	389	Y	263	.	.	800	 	319	33	31	2000	Y	653	57	7.3	57	23.9	Y	18.8	6.8	HOCKLEY	110	46	19.7	234	248	189	76.2	9	3.6	M	 	ANTON ISD	110901	12	PK	PK - 12	B	 	 	17	REGION 17: LUBBOCK
110902001	0	0	0	 	0	1	1	LEVELLAND H S	 	N	N	N	N	N	N	N	N	N	N	N	77	55	1337	Y	1025	.	.	1000	 	159	40	31	1600	Y	633	68	12.8	57	23.9	Y	21.7	9.3	HOCKLEY	110	106	13.9	761	771	418	54.2	13	1.7	M	 	LEVELLAND ISD	110902	12	09	09 - 12	S	 	 	17	REGION 17: LUBBOCK
110902003	 	 	 	 	 	 	 	CACTUS ACADEMIC CENTER	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	.	30	0	Z	0	.	.	0	 	.	.	11	0	Z	.	59	.	45	48	Z	.	.	HOCKLEY	110	101	72.7	139	47	45	95.7	1	2.1	Z	 	LEVELLAND ISD	110902	12	02	02 - 12	B	 	 	17	REGION 17: LUBBOCK
110902041	0	0	0	1	0	0	1	LEVELLAND MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	73	55	1795	Y	1308	36	28	1600	Y	580	36	27	2000	Y	720	27	.	13	.	Y	.	26.7	HOCKLEY	110	91	12.8	712	643	415	64.5	17	2.6	M	 	LEVELLAND ISD	110902	08	06	06 - 08	M	 	 	17	REGION 17: LUBBOCK
110902042	0	0	0	1	1	1	 	LEVELLAND INT	 	N	N	N	N	N	N	N	N	N	N	N	76	55	1193	Y	912	45	28	2000	Y	890	39	27	1600	Y	631	34	.	13	.	Y	.	33.7	HOCKLEY	110	60	13.3	452	423	289	68.3	35	8.3	M	 	LEVELLAND ISD	110902	07	04	04 - 07	M	 	 	17	REGION 17: LUBBOCK
110902104	0	1	0	1	0	 	 	CAPITOL EL	 	N	N	N	N	N	N	N	N	N	Y	N	76	55	192	Y	146	58	33	400	Y	231	40	28	400	Y	158	26	.	12	.	Y	.	25.7	HOCKLEY	110	78	21	372	338	220	65.1	66	19.5	M	 	LEVELLAND ISD	110902	03	01	01 - 03	E	 	 	17	REGION 17: LUBBOCK
110902105	0	 	0	 	0	 	 	SOUTH EL	 	N	N	N	N	N	N	N	N	N	N	N	60	55	212	Y	127	.	33	0	Z	.	30	28	800	Y	241	15	.	12	.	Y	.	14.7	HOCKLEY	110	63	16.6	380	351	255	72.6	1	0.3	M	 	LEVELLAND ISD	110902	03	01	01 - 03	E	 	 	17	REGION 17: LUBBOCK
110902106	 	 	 	 	 	 	 	LEVELLAND ACADEMIC BEGINNINGS CENT	 	N	N	N	N	Y	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	HOCKLEY	110	.	.	.	516	373	72.3	60	11.6	M	 	LEVELLAND ISD	110902	KG	EE	EE - KG	E	110902104	CAPITOL EL	17	REGION 17: LUBBOCK
110905001	0	1	1	 	0	1	0	ROPES SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	77	55	539	Y	417	.	.	1200	 	407	34	31	1600	Y	540	80	19.5	57	25	Y	25	10.8	HOCKLEY	110	35	12	291	314	142	45.2	4	1.3	M	 	ROPES ISD	110905	12	PK	PK - 12	B	 	 	17	REGION 17: LUBBOCK
110906001	0	1	1	 	0	0	0	SMYER H S	 	N	N	N	N	N	N	N	N	N	N	N	73	55	398	Y	291	.	.	1200	 	344	37	31	1800	Y	657	65	11	57	25	Y	21.1	7.6	HOCKLEY	110	20	11.6	173	171	85	49.7	0	0	M	 	SMYER ISD	110906	12	07	07 - 12	S	 	 	17	REGION 17: LUBBOCK
110906101	0	0	0	0	0	0	 	SMYER EL	 	N	N	N	N	N	N	N	N	N	N	N	66	55	328	Y	218	36	33	1200	Y	429	33	28	1200	Y	394	18	.	12	.	Y	.	18	HOCKLEY	110	33	15.7	210	242	155	64	14	5.8	M	 	SMYER ISD	110906	06	PK	PK - 06	E	 	 	17	REGION 17: LUBBOCK
